Id,Name,Set_of_Attrdeps,Set_of_Methoddeps
169,protocol.http.control.gui.HttpTestSampleGui,"{attrDeps:{protocol.http.config.gui.UrlConfigGui:1,protocol.jdbc.sampler.JDBCSampler:2,testelement.AbstractTestElement:2,samplers.gui.AbstractSamplerGui:2,control.gui.TestPlanGui:2,protocol.java.sampler.JavaSampler:3,config.gui.AbstractModifierGui:2,testelement.TestElement:2,protocol.ftp.sampler.FTPSampler:1,protocol.http.sampler.HTTPSamplerFull:1,control.gui.AbstractControllerGui:2,protocol.http.sampler.HTTPSampler:1,control.Controller:2,protocol.http.config.gui.MultipartUrlConfigGui:1,timers.gui.AbstractTimerGui:2,visualizers.gui.AbstractVisualizer:2,config.gui.AbstractConfigGui:2,assertions.gui.AbstractAssertionGui:2,config.gui.AbstractResponseBasedModifierGui:2,samplers.Sampler:2,protocol.http.sampler.SoapSampler:1}}","{methodDeps:{util.JMeterUtils:4,protocol.jdbc.sampler.JDBCSampler:1,control.gui.TestPlanGui:3,gui.util.VerticalLayout:1,protocol.java.sampler.JavaSampler:1,config.gui.AbstractModifierGui:3,testelement.TestElement:1,protocol.ftp.sampler.FTPSampler:1,control.gui.AbstractControllerGui:3,protocol.http.config.gui.MultipartUrlConfigGui:2,control.Controller:1,timers.gui.AbstractTimerGui:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:1,protocol.http.config.gui.UrlConfigGui:2,gui.AbstractJMeterGuiComponent:3,testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:3,protocol.http.sampler.HTTPSamplerFull:1,protocol.http.sampler.HTTPSampler:1,visualizers.gui.AbstractVisualizer:3,samplers.AbstractSampler:1,config.gui.AbstractResponseBasedModifierGui:3,protocol.http.sampler.SoapSampler:1}}"
221,protocol.java.config.JavaConfig,"{attrDeps:{testelement.AbstractTestElement:1,protocol.java.test.SleepTest:1,protocol.java.sampler.JavaSamplerClient:1,config.Arguments:2}}","{methodDeps:{testelement.AbstractTestElement:1,protocol.java.test.SleepTest:1,config.Arguments:3}}"
330,util.ListedHashTreeVisitor,"{attrDeps:{util.ListedHashTree:1}}",null
209,protocol.http.proxy.ProxyControl$Test,"{attrDeps:{protocol.http.sampler.HTTPSamplerFull:4,protocol.http.sampler.SoapSampler:4}}","{methodDeps:{protocol.http.proxy.ProxyControl:6,protocol.http.sampler.HTTPSamplerFull:6,protocol.http.sampler.HTTPSampler:6,protocol.http.sampler.SoapSampler:6}}"
267,save.old.handlers.GenericControllerHandler,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,control.ModifyController:1,threads.ThreadGroup:1,control.InterleaveControl:4,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:1,save.old.Saveable:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,control.LoopController:4,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,control.OnceOnlyController:4,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:1,samplers.RemoteTestListenerWrapper:1,save.old.xml.TagHandler:1}}","{methodDeps:{protocol.http.control.CookieManager:3,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,control.ModifyController:3,threads.ThreadGroup:3,control.InterleaveControl:2,assertions.DurationAssertion:3,control.GenericController:3,protocol.http.modifier.AnchorModifier:3,config.Arguments:3,protocol.http.control.Cookie:3,protocol.http.control.Authorization:3,testelement.AbstractTestElement:3,samplers.RemoteListenerWrapper:3,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:3,config.ConfigTestElement:3,protocol.http.modifier.ParamMask:3,control.LoopController:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:3,protocol.http.modifier.ParamModifier:3,control.OnceOnlyController:2,config.LoginConfig:3,assertions.ResponseAssertion:3,protocol.http.control.Header:3,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:3,samplers.RemoteTestListenerWrapper:3,save.old.handlers.JMeterHandler:3,save.old.xml.TagHandler:1}}"
363,visualizers.StatVisualizer,"{attrDeps:{visualizers.StatVisualizerModel:1,samplers.Clearable:1,control.Controller:1,testelement.AbstractTestElement:1,visualizers.gui.AbstractVisualizer:1,visualizers.GraphListener:1,visualizers.StatTableModel:1,samplers.SampleResult:1,testelement.TestElement:1,samplers.Sampler:1,visualizers.Sample:1}}","{methodDeps:{visualizers.StatVisualizerModel:5,util.JMeterUtils:1,samplers.Clearable:1,control.Controller:1,visualizers.RunningSample:7,testelement.AbstractTestElement:1,visualizers.gui.AbstractVisualizer:1,gui.util.VerticalLayout:1,visualizers.GraphListener:1,visualizers.StatTableModel:2,samplers.Sampler:1}}"
51,ejb.jndi.config.gui.MethodConfigGui,"{attrDeps:{gui.NamePanel:1,ejb.jndi.config.MethodConfig:2}}",null
284,save.old.xml.TagHandler,"{attrDeps:{save.old.xml.XmlHandler:2,save.old.SaveHandler:1}}","{methodDeps:{save.old.SaveHandler:1}}"
28,control.gui.InterleaveControlGui,"{attrDeps:{testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:3,control.gui.TestPlanGui:3,config.gui.AbstractModifierGui:3,testelement.TestElement:1,control.gui.AbstractControllerGui:3,control.RandomController:1,control.Controller:1,control.InterleaveControl:1,timers.gui.AbstractTimerGui:3,visualizers.gui.AbstractVisualizer:3,config.gui.AbstractConfigGui:3,assertions.gui.AbstractAssertionGui:3,config.gui.AbstractResponseBasedModifierGui:3,samplers.Sampler:1}}","{methodDeps:{util.JMeterUtils:2,gui.AbstractJMeterGuiComponent:1,testelement.AbstractTestElement:1,samplers.gui.AbstractSamplerGui:1,control.gui.TestPlanGui:1,gui.util.VerticalLayout:2,config.gui.AbstractModifierGui:1,control.gui.AbstractControllerGui:1,control.RandomController:1,control.Controller:1,control.InterleaveControl:1,timers.gui.AbstractTimerGui:1,visualizers.gui.AbstractVisualizer:1,gui.NamePanel:3,config.gui.AbstractConfigGui:1,assertions.gui.AbstractAssertionGui:1,config.gui.AbstractResponseBasedModifierGui:1,samplers.Sampler:1}}"
2,assertions.DurationAssertion,"{attrDeps:{testelement.AbstractTestElement:1,assertions.Assertion:1,assertions.AssertionResult:1,samplers.SampleResult:1}}","{methodDeps:{util.JMeterUtils:2,testelement.AbstractTestElement:1,assertions.Assertion:1,assertions.AssertionResult:4,samplers.SampleResult:2}}"
164,protocol.http.config.MultipartUrlConfig,"{attrDeps:{config.Arguments:2,protocol.http.util.HTTPArgument:10}}","{methodDeps:{util.JMeterUtils:1,config.Argument:2,config.Arguments:4,protocol.http.util.HTTPArgument:2}}"
239,reporters.AssertionReporter,"{attrDeps:{reporters.ResultCollector:1}}","{methodDeps:{reporters.ResultCollector:1}}"
172,protocol.http.control.HeaderManager,"{attrDeps:{testelement.AbstractTestElement:1,protocol.http.control.Header:3}}","{methodDeps:{util.JMeterUtils:3,testelement.AbstractTestElement:1,protocol.http.control.Header:3}}"
99,gui.action.LookAndFeelCommand,"{attrDeps:{gui.action.Command:1}}","{methodDeps:{util.JMeterUtils:5,gui.action.Command:1,gui.GuiPackage:2}}"
318,util.ColorHelper,null,null
238,reporters.AbstractListenerElement,"{attrDeps:{testelement.AbstractTestElement:1,visualizers.Visualizer:3}}","{methodDeps:{testelement.AbstractTestElement:1}}"
36,control.InterleaveControl$Test,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,testelement.TestElement:1,control.ModifyController:1,control.RandomController:3,threads.ThreadGroup:1,control.Controller:1,control.InterleaveControl:2,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:3,samplers.Sampler:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,control.LoopController:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,protocol.http.sampler.HTTPSamplerFull:6,control.OnceOnlyController:2,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:1,samplers.RemoteTestListenerWrapper:1,protocol.http.sampler.SoapSampler:6}}","{methodDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,testelement.TestElement:2,control.ModifyController:2,control.RandomController:1,threads.ThreadGroup:2,control.Controller:2,control.InterleaveControl:14,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:1,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,control.LoopController:14,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,protocol.http.sampler.HTTPSamplerFull:1,control.OnceOnlyController:14,config.LoginConfig:2,protocol.http.sampler.HTTPSampler:1,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2,protocol.http.sampler.SoapSampler:1}}"
196,protocol.http.modifier.UserSequence,null,null
327,util.keystore.PKCS12KeyStore,"{attrDeps:{util.keystore.JmeterKeyStore:1}}","{methodDeps:{util.keystore.JmeterKeyStore:1}}"
176,protocol.http.gui.CookiePanel,"{attrDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:3,control.gui.TestPlanGui:3,protocol.http.control.AuthManager:3,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:3,testelement.TestElement:2,control.gui.AbstractControllerGui:3,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:3,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,gui.util.PowerTableModel:1,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:2,samplers.RemoteTestListenerWrapper:2,config.gui.AbstractResponseBasedModifierGui:3}}","{methodDeps:{util.JMeterUtils:13,protocol.http.control.CookieManager:2,gui.util.FileDialoger:2,protocol.http.control.HeaderManager:1,control.gui.TestPlanGui:3,gui.util.VerticalLayout:3,protocol.http.control.AuthManager:1,config.gui.AbstractModifierGui:3,protocol.java.config.JavaConfig:1,control.gui.AbstractControllerGui:3,threads.ThreadGroup:2,control.Controller:2,timers.gui.AbstractTimerGui:3,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.gui.AbstractConfigGui:3,config.Arguments:1,assertions.gui.AbstractAssertionGui:3,samplers.Sampler:2,protocol.http.control.Cookie:2,gui.AbstractJMeterGuiComponent:3,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,samplers.gui.AbstractSamplerGui:3,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,gui.util.PowerTableModel:13,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,visualizers.gui.AbstractVisualizer:3,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2,config.gui.AbstractResponseBasedModifierGui:3}}"
268,save.old.handlers.HeaderManagerHandler,"{attrDeps:{protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:5,protocol.http.control.AuthManager:5,protocol.java.config.JavaConfig:5,threads.ThreadGroup:1,control.Controller:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:5,samplers.Sampler:1,save.old.Saveable:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:5,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:5,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:5,samplers.AbstractSampler:5,config.Argument:1,samplers.RemoteTestListenerWrapper:1,save.old.xml.TagHandler:1}}","{methodDeps:{protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:3,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,testelement.TestElement:2,threads.ThreadGroup:2,control.Controller:2,save.old.xml.XmlHandler:1,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:3,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:2,samplers.RemoteTestListenerWrapper:2,save.old.handlers.JMeterHandler:2,save.old.xml.TagHandler:1}}"
118,gui.NamePanel,"{attrDeps:{gui.JMeterGUIComponent:1,protocol.http.control.CookieManager:2,protocol.http.control.HeaderManager:1,protocol.http.control.AuthManager:1,protocol.java.config.JavaConfig:1,testelement.TestElement:2,threads.ThreadGroup:2,control.Controller:2,assertions.DurationAssertion:2,control.GenericController:2,protocol.http.modifier.AnchorModifier:2,config.Arguments:1,samplers.Sampler:2,protocol.http.control.Cookie:2,protocol.http.control.Authorization:2,testelement.AbstractTestElement:2,samplers.RemoteListenerWrapper:2,testelement.TestPlan:1,protocol.http.modifier.URLRewritingModifier:2,config.ConfigTestElement:2,protocol.http.modifier.ParamMask:2,reporters.AbstractListenerElement:1,samplers.RemoteSampleListenerWrapper:2,protocol.http.modifier.ParamModifier:2,config.LoginConfig:2,assertions.ResponseAssertion:2,protocol.http.control.Header:2,timers.ConstantTimer:1,samplers.AbstractSampler:1,config.Argument:2,samplers.RemoteTestListenerWrapper:2}}","{methodDeps:{util.JMeterUtils:2,gui.JMeterGUIComponent:1,protocol.http.control.CookieManager:1,protocol.http.control.HeaderManager:3,testelement.WorkBench:1,protocol.http.control.AuthManager:3,protocol.java.config.JavaConfig:3,testelement.TestElement:1,threads.ThreadGroup:1,control.Controller:1,assertions.DurationAssertion:1,control.GenericController:1,protocol.http.modifier.AnchorModifier:1,config.Arguments:3,samplers.Sampler:1,protocol.http.control.Cookie:1,protocol.http.control.Authorization:1,testelement.AbstractTestElement:1,samplers.RemoteListenerWrapper:1,testelement.TestPlan:3,protocol.http.modifier.URLRewritingModifier:1,config.ConfigTestElement:1,protocol.http.modifier.ParamMask:1,reporters.AbstractListenerElement:3,samplers.RemoteSampleListenerWrapper:1,protocol.http.modifier.ParamModifier:1,config.LoginConfig:1,assertions.ResponseAssertion:1,protocol.http.control.Header:1,timers.ConstantTimer:3,samplers.AbstractSampler:3,config.Argument:1,samplers.RemoteTestListenerWrapper:1}}"
260,save.old.handlers.AbstractConfigElementHandler,"{attrDeps:{control.Controller:1,testelement.AbstractTestElement:1,testelement.TestElement:1,samplers.Sampler:1,save.old.xml.TagHandler:1,save.old.Saveable:1}}","{methodDeps:{control.Controller:5,save.old.xml.XmlHandler:1,testelement.AbstractTestElement:5,testelement.TestElement:5,save.old.handlers.JMeterHandler:6,samplers.Sampler:5,save.old.xml.TagHandler:1}}"
167,protocol.http.control.Cookie,"{attrDeps:{testelement.AbstractTestElement:1,config.ConfigElement:1}}","{methodDeps:{testelement.AbstractTestElement:1}}"
67,engine.RemoteJMeterEngineImpl,"{attrDeps:{engine.ClientJMeterEngine:1,engine.JMeterEngine:1,engine.RemoteJMeterEngine:1,util.ListedHashTree:1}}","{methodDeps:{engine.ClientJMeterEngine:5,engine.JMeterEngine:5,engine.RemoteJMeterEngine:1,engine.StandardJMeterEngine:1}}"
